SAM164	SAM164	0.055097851	-0.029555047	-0.005304848	0.023731157
SAM165	SAM165	0.08579799	-0.111982186	-0.076770788	0.072876502
SAM166	SAM166	0.032272056	-0.075011623	-0.059657067	0.027901474
SAM167	SAM167	-0.114400103	-0.16095327	0.200977813	-0.088953713
SAM168	SAM168	0.085290157	-0.112358909	-0.076623189	0.071684051
SAM169	SAM169	0.084399445	-0.000348022	0.037102232	0.029366713
SAM170	SAM170	-0.073660197	-0.010404386	-0.12174755	-0.066191161
SAM171	SAM171	0.006956051	-0.113086327	-0.063403221	0.012953594
SAM172	SAM172	-0.008388582	0.044287986	-0.019932174	-0.04139105
SAM173	SAM173	0.103312591	0.083695656	0.128565321	0.012945765
SAM174	SAM174	0.102191552	0.081998328	0.12571242	0.012305601
SAM176	SAM176	-0.018967811	0.036989171	-0.061709787	-0.062606716
SAM177	SAM177	-0.131859335	0.058744388	0.044603352	0.286170468
SAM178	SAM178	-0.004535963	0.048627529	-0.001957669	-0.008274407
SAM179	SAM179	0.030688589	-0.070347456	-0.063131053	0.027103875
SAM180	SAM180	0.04195632	-0.090774854	-0.062670606	0.0248958
SAM181	SAM181	-0.110430498	-0.160934426	0.201721783	-0.08753553
SAM182	SAM182	-0.079442354	0.017678264	-0.018195802	0.019592298
SAM183	SAM183	-0.043765947	0.013127672	-0.073236639	-0.057920379
SAM184	SAM184	-0.116643498	-0.164672857	0.206010558	-0.084527563
SAM185	SAM185	0.023992253	0.104913839	0.019521616	-0.072693879
SAM186	SAM186	0.060795323	-0.025566209	0.002854486	0.020040384
SAM187	SAM187	-0.036603518	0.01957014	-0.0448298	-0.032578352
SAM188	SAM188	-0.024015942	0.009048761	-0.043067295	-0.019095037
SAM189	SAM189	0.004977717	-0.009270551	-0.030278843	-0.020522577
SAM190	SAM190	-0.010003463	-0.003121799	-0.036536043	-0.014372227
SAM191	SAM191	0.090840964	-0.060732337	-0.010726469	0.061303822
SAM192	SAM192	0.085537993	-0.051170515	-0.010718949	0.051044686
SAM193	SAM193	0.074824819	0.085920339	0.091004902	-0.012945748
SAM194	SAM194	0.03859192	0.086409065	0.039843393	-0.030924654
SAM195	SAM195	0.044690882	-0.052656352	-0.050159058	0.014564598
SAM196	SAM196	-0.043399592	0.030709562	-0.043627634	-0.030927618
SAM197	SAM197	0.079310547	-0.062164233	0.008509573	0.039365694
SAM198	SAM198	0.013277198	-0.014308014	-0.033173264	0.013724674
SAM199	SAM199	0.043247014	-0.033337189	-0.02023199	0.028403918
SAM200	SAM200	0.082210661	-0.065801727	-0.015755358	0.047615652
SAM201	SAM201	-0.081751815	-0.005574818	-0.022222636	0.003419694
SAM203	SAM203	0.043446094	-0.063718605	-0.055103038	0.034352925
SAM204	SAM204	0.050063056	-0.05628894	-0.068224752	0.013723979
SAM205	SAM205	0.058488239	0.097138777	0.071470675	-0.027901232
SAM206	SAM206	0.059111351	0.096750861	0.072134684	-0.027042011
SAM207	SAM207	0.080399022	-0.011968408	0.060200322	0.013540244
SAM208	SAM208	0.034551904	-0.038562849	-0.015131757	0.007781954
SAM209	SAM209	0.063223854	0.030511732	0.014886173	-0.006674915
SAM210	SAM210	0.04211105	0.055120735	0.012633633	-0.022719043
SAM211	SAM211	0.036061637	0.092398044	0.024873011	-0.039592737
SAM212	SAM212	0.060268278	0.093678079	0.088687001	-0.011604045
SAM213	SAM213	0.072593691	-0.06070923	-0.001780575	0.044540508
SAM214	SAM214	0.055733955	-0.034388436	0.011561622	0.000215934
SAM215	SAM215	0.046143395	-0.032589497	-0.03973493	0.017117629
SAM216	SAM216	0.014982396	0.074237188	-0.000784948	-0.036771917
SAM217	SAM217	0.033362221	-0.046212329	-0.021027072	0.018106249
SAM218	SAM218	0.038414063	-0.108294204	-0.05717328	0.040101701
SAM219	SAM219	-0.061117498	0.023351649	-0.063918437	-0.051319795
SAM221	SAM221	-0.003892368	0.039467056	-0.005097941	-0.036555046
SAM222	SAM222	-0.046025743	0.028328505	-0.048918395	-0.052587995
SAM223	SAM223	-0.022591699	0.035132097	-0.040658785	-0.034027288
SAM225	SAM225	-0.031748035	0.033509532	-0.043669828	-0.040041284
SAM226	SAM226	-0.055464455	0.02607717	-0.084640735	-0.062905155
SAM227	SAM227	-0.075779231	0.012567925	-0.063357508	-0.043398998
SAM228	SAM228	-0.020540716	0.023136774	-0.027974728	-0.034423943
SAM230	SAM230	-0.060127097	-0.126592219	0.155597092	-0.058795312
SAM231	SAM231	0.075221441	0.079578515	0.104419186	0.010177519
SAM232	SAM232	0.057111481	-0.012480611	0.036042658	0.016446039
SAM233	SAM233	0.039182229	0.043786424	-0.010871336	-0.031552576
SAM235	SAM235	-0.083820446	0.021243959	-0.031307761	0.012797278
SAM236	SAM236	-0.098730486	-0.014788287	-0.006330974	-0.016320885
SAM237	SAM237	-0.116425509	-0.169911633	0.204249689	-0.089116799
SAM238	SAM238	0.042672971	-0.071165579	-0.055838478	0.033520439
SAM239	SAM239	0.076195453	-0.029471571	0.03484201	0.019321093
SAM240	SAM240	-0.088292274	0.014915919	-0.017399569	-0.018884582
SAM241	SAM241	0.071785244	0.076862937	0.100705236	0.010573824
SAM242	SAM242	-0.066289673	-0.089940393	0.137800514	-0.041782224
SAM243	SAM243	-0.018193209	0.037041907	-0.034505566	-0.023725043
SAM244	SAM244	0.033812009	0.057344503	0.018575734	-0.013861982
SAM246	SAM246	-0.01903032	0.030556393	-0.024254794	-0.032300281
SAM247	SAM247	0.026553987	0.028872505	-0.000268617	-0.01027793
SAM248	SAM248	-0.066753839	-0.014438453	0.010400863	-0.022592984
SAM249	SAM249	0.065532069	0.043960018	0.057672857	0.008423114
SAM250	SAM250	0.034051509	-0.077083142	-0.059709341	0.02545696
SAM251	SAM251	0.067765096	-0.020205637	-0.000500097	0.030787672
SAM252	SAM252	0.060655785	0.094661758	0.075035538	-0.025727057
SAM253	SAM253	-0.05975708	0.023349026	-0.062412971	-0.050609254
SAM254	SAM254	-0.084066393	-0.009210528	-0.084909641	-0.051582618
SAM256	SAM256	0.082027921	0.004585139	0.026220419	0.030244243
SAM257	SAM257	-0.062410917	0.013407504	-0.072345913	-0.040883451
SAM258	SAM258	0.042123204	0.053872272	0.024796034	-0.009264349
SAM259	SAM259	-0.048820583	-0.001847858	-0.050731902	-0.038507376
SAM260	SAM260	-0.040412373	0.039525874	-0.038876507	-0.059566275
SAM263	SAM263	0.085049635	0.080143302	0.112908801	0.011202272
SAM264	SAM264	0.091759311	0.076222299	0.111945426	0.010148161
SAM265	SAM265	0.014740078	0.014042941	-0.012077248	-0.010297175
SAM266	SAM266	-0.026333148	-0.026046059	-0.047525067	-0.026348469
SAM267	SAM267	-0.07473652	0.015842761	-0.056846933	-0.024564132
SAM268	SAM268	-0.074592393	0.020765905	-0.063570385	-0.046074275
SAM269	SAM269	-0.01584078	0.025931859	-0.037815959	-0.037161321
SAM270	SAM270	-0.083232405	0.01419569	-0.050380595	-0.045510901
SAM271	SAM271	0.035646658	0.019741294	0.019109663	0.007638709
SAM273	SAM273	-0.130813177	0.058841553	0.044139696	0.284680222
SAM274	SAM274	-0.001427238	-0.02894374	-0.026020647	-0.021396024
SAM275	SAM275	-0.009026853	0.019963765	-0.03735887	-0.017583294
SAM276	SAM276	0.008560011	-0.051143659	-0.057717655	0.017208486
SAM277	SAM277	-0.006798144	0.04318066	-0.007770062	-0.021542067
SAM278	SAM278	0.040750653	0.012090596	0.004540087	0.006037003
SAM279	SAM279	-0.008734364	-0.025526962	-0.057373687	0.001257378
SAM280	SAM280	-0.023555529	0.031573328	-0.06001704	-0.059054657
SAM281	SAM281	-0.035447405	-0.013896958	-0.06571011	-0.051784897
SAM282	SAM282	0.00787212	0.043225298	-0.007446834	-0.023250393
SAM283	SAM283	0.001160947	-0.052566858	-0.039432602	0.002405771
SAM284	SAM284	-0.019100734	0.063420725	-0.02813537	-0.052475044
SAM286	SAM286	0.005957349	0.038862571	-0.016323299	-0.024602523
SAM287	SAM287	0.02397971	-0.059090102	-0.036706	0.022176827
SAM288	SAM288	0.05110724	-0.052857941	-0.062906777	0.012534989
SAM289	SAM289	-0.039977049	0.063730997	-0.039273987	-0.066623383
